SCHOOL,DISTRICT,CODE,NAME,ENG,NEP,MATH,SCI,SOC,HPE,TOTAL,SAP,DIST,FIRST,SEC,THIRD,PASS,FAIL,PASS.PERCENT
3051,LAMJUNG,40016,BUDDHODAYA MA VI GILUNG,30,53,41,25,47,45,14,14,0,2,6,0,8,6,57
721,SUNSARI,10058,BUDHA SUBBA ENGLISH MA VI DHARAN,42,5,29,28,50,42,25,25,0,3,8,0,11,14,44
4731,ACHHAM,71038,BUDHAKOT MA VI BUDHAKOT,13,38,13,22,32,30,26,26,0,0,0,0,0,25,000
2031,KATHMANDU,29215,BUDHANILKANTHA ASHRAM SCHOOL BUDHANILKA,0,61,77,52,58,46,25,25,3,18,3,0,24,1,96
1916,KATHMANDU,29091,BUDHANILKANTHA BOARDING SCHOOL BUDHANILK,67,67,9,62,60,56,93,93,50,43,0,0,93,0,100
549,MORANG,9053,BUDHANILKANTHA MA VI BIRATNAGAR-3,58,59,76,56,64,53,50,50,9,41,0,0,50,0,100
1883,KATHMANDU,29058,BUDHANILKANTHA MA VI NARAYANSTHAN (SADHAR,39,55,53,41,47,34,93,93,2,29,43,1,75,18,81
409,DHANKUTA,7015,BUDHUK MA VI MAUNABUDHUK,16,41,21,22,48,41,29,29,0,1,1,0,2,27,7
1447,SINDHUPALCH,23026,BUDHYODAYA MA VI LISANKU,24,38,36,31,39,38,34,34,0,1,13,2,16,18,47
860,KHOTANG,12057,BULAPANTHE MA VI DHITUNG-2,27,42,46,30,46,44,40,40,0,6,24,1,31,9,78
3842,RUPANDEHI,48057,BUTWAL ELITE ENGLISH SCHOOL BUTWAL,6,49,7,4,58,54,46,46,3,31,12,0,46,0,100
3867,RUPANDEHI,48084,BUTWAL GLORY ENGLISH BOARDING SCHOOL BEL,0,55,61,33,54,53,28,28,0,17,11,0,28,0,100
3808,RUPANDEHI,48023,BUTWAL MA VI BUTWAL,32,5,3,36,38,46,41,41,0,8,10,0,18,23,44
3910,RUPANDEHI,48127,C B PUBLIC SCHOOL NEWROAD,54,54,53,30,6,50,10,10,1,4,0,0,5,5,50
3878,RUPANDEHI,48095,CAMBRIDGE ENGLISH BOARDING SCHOOL KALIKAN,41,33,25,19,28,31,19,19,0,1,5,1,7,12,37
2275,KATHMANDU,29475,CAMBRIDGE INTERNATIONAL BOARDING SCHOOL P,49,52,64,32,49,42,9,9,0,4,5,0,9,0,100
2203,KATHMANDU,29397,CAMBRIDGE PUBLIC HIGH SCHOOL OLD BANESHW,63,62,8,50,63,51,57,57,6,51,0,0,57,0,100
2142,KATHMANDU,29333,CAMELLIA HIGH SCHOOL KALIMATI,53,49,67,3,50,46,31,31,0,20,5,0,25,6,81
3866,RUPANDEHI,48083,CANNON ENGLISH BOARDING SCHOOL SUKHANAG,56,49,55,3,54,4,52,52,2,20,21,0,43,9,83
2241,KATHMANDU,29436,CANVAS BOARDING SCHOOL NAYABANESHWOR,59,51,83,56,5,53,23,23,0,21,2,0,23,0,100
2126,KATHMANDU,29317,CARDINAL INTERNATIONAL BOARDING HIGH SCHO,60,64,68,4,58,58,37,37,3,30,3,0,36,1,97
2260,KATHMANDU,29459,CARE ENGLISH BOARDING SCHOOL GAUSHALA,57,6,7,47,47,42,28,28,0,21,6,0,27,1,96
732,SUNSARI,10069,CARMEL HIGH SCHOOL DHARAN 10,50,52,64,46,70,50,55,55,0,51,4,0,55,0,100
2144,KATHMANDU,29335,CENTENNIAL BOARDING SCHOOL JORPATI-3,63,64,88,44,65,59,31,31,7,24,0,0,31,0,100
2165,KATHMANDU,29357,CENTRAL PUBLIC BOARDING SCHOOL CHHETRAPA,61,68,79,54,56,57,9,9,3,4,2,0,9,0,100
2249,KATHMANDU,29445,CHAHANA TRI'U SECONDRY BOARDING SCHOOL KA,54,51,80,51,58,43,28,28,0,26,2,0,28,0,100
1643,KAVREPALANC,27027,CHAITANYA MA VI BANEPA,38,51,60,31,39,4,54,54,0,9,26,0,35,19,65
1367,SARLAHI,22010,CHAKRA JANATA SHAHID GANGA MA VI BARHATHA,32,47,32,26,4,37,130,129,0,9,40,4,53,76,41
1661,KAVREPALANC,27045,CHAKRESWAR MA VI CHYAMRANG,29,44,35,29,38,36,18,18,0,0,3,2,5,13,28
24,TAPLEJUNG,1023,CHAKSIBOTE MA VI CHAKSIBOTE,20,37,2,26,35,34,30,30,0,0,2,0,2,28,7
215,JHAPA,4061,CHAMPAPUR MA VI GHAILADUBBA,14,37,11,23,41,31,42,42,0,0,0,0,0,42,000
852,KHOTANG,12049,CHAMPAWATEE MA VI BIJAYAKHARKA BASERI,29,46,34,36,56,40,52,52,0,4,36,2,42,10,81
804,KHOTANG,12001,CHAMPAWATI MA VI BUIPA,20,34,15,24,40,32,107,104,0,2,9,6,17,86,16
3027,GORKHA,38067,CHAMPAWATI MA VI HARMI,36,42,37,28,46,46,18,18,0,2,11,0,13,5,72
482,BHOJPUR,8032,CHAMPE MA VI CHAPME,23,36,12,25,41,32,51,51,0,0,4,0,4,47,8
756,SUNSARI,10095,CHAMUNDA BHAGWATI RESIDENTIAL SECONDARY,32,50,42,3,49,50,22,22,0,6,9,0,15,7,68
4444,DAILEKH,65006,CHAMUNDA MA VI HADAKOT,30,5,34,24,39,42,43,42,0,0,28,0,28,14,67
1876,KATHMANDU,29051,CHAMUNDA MA VI JORPATI,39,6,61,47,40,51,46,46,0,26,17,0,43,3,93
342,SANKHUWASAB,5020,CHAMUNDE MA VI TAMAPHOK,19,39,13,21,4,39,14,14,0,0,0,0,0,14,000
4406,JUMLA,63001,CHANDAN NATH MA VI KHALANGA,25,37,24,27,3,41,207,206,0,9,49,6,64,142,31
2578,LALITPUR,32196,CHANDANI SECONDARY SCHOOL SHANKHAMUL,59,50,71,40,61,48,9,9,1,6,2,0,9,0,100
1682,KAVREPALANC,27066,CHANDENI MA VI TIMALSINAGAUN,26,43,22,15,33,37,46,46,0,2,6,0,8,38,17
1186,SINDHULI,19015,CHANDESHORI MA VI MARIN DANDI,31,39,39,29,37,42,42,42,0,1,24,3,28,14,67
1154,RAMECHHAP,18031,CHANDESHWARI MA VI GOTHPANI,17,4,24,23,45,35,41,41,0,0,7,2,9,32,22
1584,DHADING,26030,CHANDESHWARI MA VI NIGALPANI,38,51,44,28,42,45,55,55,0,6,31,1,38,17,69
1141,RAMECHHAP,18018,CHANDESHWARI MA VI PREETY,16,43,24,24,41,36,51,51,0,0,3,0,3,48,6
1165,RAMECHHAP,18043,CHANDESHWORI MA VI PIPALCHAUR SAIPU,17,42,31,27,39,36,21,21,0,1,2,0,3,18,14
867,OKHALDHUNGA,13006,CHANDESHWORY MA VI RAGANI,25,48,35,30,40,4,39,39,0,2,22,4,28,11,72
1632,KAVREPALANC,27016,CHANDESWARI MA VI NALA,27,47,27,21,37,41,60,60,1,2,12,1,16,44,27
467,BHOJPUR,8017,CHANDESWOR MA VI BALANKHA,1,35,14,2,43,35,91,91,0,0,5,0,5,86,5
1450,SINDHUPALCH,23029,CHANDESWORI MA VI BHOTSHIPA,34,41,43,34,44,40,32,32,0,3,14,6,23,9,72
1500,NUWAKOT,25009,CHANDESWORY MA VI TUPCHE,29,5,41,3,47,47,75,75,0,11,23,2,36,39,48
2392,LALITPUR,32002,CHANDI BIDYASHRAM MA VI NAKBAHIL,3,49,28,25,42,47,17,17,0,0,5,1,6,11,35
3349,TANAHUN,42087,CHANDI DEVI RASTRIYA MA VI VYAS KUMALTARI,3,45,41,25,46,47,39,39,0,4,17,0,21,18,54
1538,NUWAKOT,25048,CHANDI MA VI BUDHASING,43,55,45,35,48,46,13,13,0,4,5,0,9,4,69
3438,SYANGJA,43074,CHANDIDANDA MA VI MATTIKHAN PHEDIKHOLA,19,5,26,16,46,38,20,20,0,0,5,0,5,15,25
2131,KATHMANDU,29322,CHANDIKA DEVI MA VI BAADBHANJYANG,37,45,43,29,42,49,19,17,0,5,6,0,11,6,65
2632,MAKWANPUR,33032,CHANDIKA MA VI SHIKHARKATERI,3,49,52,29,46,42,52,52,1,6,26,6,39,13,75
2166,KATHMANDU,29358,CHANDIKASWORI ENGLISH AWASIYA MA VI SUNDA,6.36,6,81,45,55,56,31,31,0,31,0,0,31,0,100
277,JHAPA,4124,CHANDRA BHANU JYOTI MA VI PRITHVINAGAR,23,41,23,34,44,44,51,51,0,1,13,1,15,36,29
3309,TANAHUN,42043,CHANDRA JYOTI MA VI GHIRING,24,42,37,22,42,36,14,14,0,0,6,1,7,7,50
3625,PALPA,45060,CHANDRA MA VI CHAPPANI,28,50,38,37,5,43,19,19,0,1,14,0,15,4,79
4689,BAJHANG,70032,CHANDRA MA VI DAHABAGAR GIRAU,24,49,34,33,47,39,15,15,0,0,8,1,9,6,60
4128,PARBAT,53038,CHANDRA MA VI KHORPOKHARA,22,49,34,4,40,41,24,24,0,1,10,0,11,13,46
3758,ARGHAKHANCH,47026,CHANDRA MA VI SANO CHIDIKA,29,34,26,24,37,44,75,75,0,0,16,13,29,46,39
1016,SIRAHA,16001,CHANDRA MA VI SIRAHA,26,45,32,25,4,36,125,123,0,6,40,10,56,67,46
4135,PARBAT,53045,CHANDRA MA VI URAMPOKHARA,16,40,37,27,40,40,20,20,0,0,3,0,3,17,15
4562,BANKE,67029,CHANDRA MEWALAL ENGLISH MI SCHOOL RANITAL,51,40,37,29,42,4,23,23,0,5,5,2,12,11,52
971,SAPTARI,15017,CHANDRA NAMUNA MA VI BODE BARSAIN,2,44,26,28,29,42,46,46,0,6,11,0,17,29,37
3150,KASKI,41053,CHANDRA PRABHA MA VI BHIRCHOK,26,43,23,21,35,34,23,23,0,0,5,1,6,17,26
4205,ROLPA,55017,CHANDRA PRABHA MA VI MIJHING,33,48,3,35,45,41,23,23,0,3,10,0,13,10,57
3776,ARGHAKHANCH,47046,CHANDRA PRAVA MA VI KHANCHIKOT DIHIDANDA,26,44,44,3,50,4,57,57,0,4,27,2,33,24,58
675,SUNSARI,10011,CHANDRA SAN MA VI DHARAN,25,38,22,25,44,37,22,22,0,0,2,3,5,17,23
483,BHOJPUR,8033,CHANDRA SURYA MA VI BAIDAR BHANJYANG,19,4,17,27,45,37,22,22,0,0,3,0,3,19,14
2009,KATHMANDU,29191,CHANDRAGIRI VIDYA ASHRAM MA VI THANKOT,34,44,34,24,39,39,38,37,0,2,14,0,16,21,43
713,SUNSARI,10050,CHANDRAKAMAL MA VI MARCHAIYA DUMRAHA,15,39,22,27,4,29,52,52,0,1,6,0,7,45,13
3278,TANAHUN,42012,CHANDRAVATI MA VI CHUNDI TUHUREPASAL,28,37,2,23,33,32,42,42,0,2,6,2,10,32,24
1179,SINDHULI,19008,CHANDRAWATI MA VI BELGHARI,19,37,33,25,36,32,59,59,0,0,10,2,12,47,20
949,UDAYAPUR,14049,CHANDRAWATI SECONDARY SCHOOL LEKHANIPOK,29,37,13,29,35,41,19,19,0,0,1,0,1,18,5
70,PANCHTHAR,2034,CHANDRESHWAR MA VI KHANDRONG,2,43,25,25,4,3,23,23,0,0,5,0,5,18,22
2627,MAKWANPUR,33027,CHANDRODAYA MA VI BAHADURGUNJ HETAUNDA,36,57,57,34,44,49,56,56,0,13,38,0,51,5,91
3056,LAMJUNG,40021,CHANDRODAYA MA VI BAHUNDADA,37,38,3,20,39,40,24,24,0,2,3,0,5,19,21
1563,DHADING,26009,CHANDRODAYA MA VI BENI GHAT BISHALTAR,3,4,38,15,51,32,79,79,0,1,10,1,12,67,15
4670,BAJHANG,70013,CHANDRODAYA MA VI BHADSAIN,31,46,41,30,47,36,26,26,0,1,16,2,19,7,73
4826,KAILALI,73051,CHANDRODAYA MA VI PHOOLBARI,23,38,30,26,3,38,112,112,0,1,25,6,32,80,29
4330,DANG,58055,CHANDRODAYA VIDYA KUNJA ENGLISH BOARDING,52,60,50,35,6,49,46,46,0,22,19,0,41,5,89
25,TAPLEJUNG,1024,CHANGE MA VI CHANGE,18,36,12,24,39,35,50,50,0,2,2,0,4,46,8
777,SOLUKHUMBU,11009,CHANGESTHAN MA VI KERUNG,26,47,30,30,47,54,8,8,0,0,5,0,5,3,63
1741,BHAKTAPUR,28014,CHANGUNARAYAN MA VI NEUPANE GAUN,28,51,45,3,43,4,68,68,0,10,15,3,28,40,41
439,DHANKUTA,7045,CHANUWA MA VI DAMAR,11,38,14,18,39,30,27,27,0,0,1,0,1,26,4
2020,KATHMANDU,29203,CHAPABOT MA VI NANGLEBHARE,42,51,5,43,51,41,23,23,0,9,9,1,19,4,83
1826,BHAKTAPUR,28102,CHARKHANDI VIDHYA MANDIR SIRUTAR-9,6,62,78,62,59,52,7,7,0,7,0,0,7,0,100
1358,SARLAHI,22001,CHATURBHUJESHWAR JANATA MA VI SUKHEPOKHA,34,49,43,36,5,44,54,54,0,18,16,0,34,20,63
2997,GORKHA,38036,CHATURMALA MA VI MUCHOK,33,5,43,30,45,4,25,25,1,2,16,0,19,6,76
2716,CHITWAN,34048,CHATURMUKHI MA VI SHAKTIKHOR,31,5,4,3,6,45,48,48,0,9,25,0,34,14,71
4665,BAJHANG,70008,CHAUNDHARY MA VI JUJI,37,50,38,32,43,42,34,34,0,6,17,2,25,9,74
4062,BAGLUNG,52046,CHAURAHA MA VI DUDILABHATI,27,49,23,24,41,41,32,32,0,0,7,1,8,24,25
1592,DHADING,26038,CHAUTARA MA VI SEMJONG,22,35,17,13,40,32,50,50,0,0,2,0,2,48,4
2450,LALITPUR,32061,CHETANA BIDHYASHRAM MA VI LAMATAR,56,55,69,57,51,50,34,34,1,27,3,0,31,3,91
239,JHAPA,4086,CHETANA MA VI SHIVAGANJ,45,58,62,48,6,48,18,18,1,14,3,0,18,0,100
3304,TANAHUN,42038,CHHABDI MA VI DHORCHHABDI,24,48,30,28,40,54,19,19,0,2,2,0,4,15,21
2434,LALITPUR,32045,CHHAMPI DEVI MA VI CHHAMPI,3,5,51,25,47,49,55,55,0,15,18,0,33,22,60
4901,DARCHULA,74034,CHHANNA TINKARI KANYA MA VI KHALANGA,24,50,24,24,36,36,26,26,0,0,3,0,3,23,12
3925,KAPILVASTU,49006,CHHATRAPALI TIRTHA DEVI MA VI PAKADI,24,20,18,22,39,29,69,66,0,0,8,0,8,57,12
3530,NAWALPARASI,44063,CHHATTISA DEVI MA VI KOTTHAR THAMBESI,2,31,15,13,26,34,12,11,0,0,1,0,1,10,9
792,SOLUKHUMBU,11024,CHHESKAM MA VI CHHESKAM,12,35,2,23,41,4,11,11,0,0,1,0,1,9,9
1494,NUWAKOT,25003,CHHETRAPAL MA VI CHOUGHADA,20,44,3,25,5,40,64,64,0,4,16,1,21,43,33
955,SAPTARI,15001,CHHINNAMASTA BHUPENDRA SAN MA VI SAKHADA,23,41,11,2,38,41,24,24,0,0,3,0,3,21,13
418,DHANKUTA,7024,CHHINTANG MA VI SAMBUGAON,15,34,15,21,3,29,42,41,0,1,2,0,3,38,7
1243,DHANUSHA,20020,CHHIRESHWAR JANATA MA VI MAHENDRANAGAR,21,37,33,33,33,45,108,108,0,12,21,0,33,75,31
4087,BAGLUNG,52074,CHHOREGAUN MA VI KHUNGA-4,22,38,31,23,39,44,19,19,0,0,5,1,6,13,32
3113,KASKI,41015,CHHOREPATAN MA VI CHHOREPATAN,27,52,37,30,48,49,127,126,0,16,43,2,61,65,48
3916,RUPANDEHI,48133,CHHOTAKI RAMNAGAR MA VI CHHOTAKI,18,34,21,14,40,31,18,18,0,0,1,0,1,17,6
3725,GULMI,46079,CHIDIPANI MA VI JUNIYA,17,40,19,27,35,39,32,32,0,0,4,2,6,26,19
1813,BHAKTAPUR,28089,CHILD NATURE SCHOOL SANOTHIMI-17,63,60,85,48,59,53,16,16,4,12,0,0,16,0,100
293,JHAPA,4140,CHILDREN GARDEN ENGLISH SCHOOL JALTHAL-4,26,51,39,32,54,34,11,11,0,2,5,0,7,4,64
1303,DHANUSHA,20083,"CHILDREN HOLY PLACE, JANAKPURDHAM 9",55,5,56,38,59,57,8,8,0,5,2,0,7,1,88
1612,DHADING,26060,CHILDREN PARK SECONDARY BOARDING SCHOOL,61,53,76,33,69,40,17,17,0,12,1,0,13,4,76
2225,KATHMANDU,29420,CHILDREN'S ETERNAL ACADEMY NAYABAZAR,56,57,80,39,6,46,12,12,1,8,1,0,10,2,83
2477,LALITPUR,32090,CHILDREN'S HEAVEN ENGLISH BOARDING SCHOOL,7,6,63,42,58,57,20,20,3,9,5,0,17,3,85
2909,PARSA,37010,CHILDREN'S PARADISE MA VI BIRGUNJ,42,40,42,29,43,36,13,13,0,3,3,0,6,7,46
2455,LALITPUR,32066,CHILDREN'S PARADISE MA VI PULCHOK,62,64,75,43,42,5,7,7,0,5,2,0,7,0,100
2932,PARSA,37033,CHILDREN'S WORLD SECONDARY SCHOOL BIRGUN,53,4,41,26,41,49,14,14,1,2,2,0,5,9,36
3895,RUPANDEHI,48112,CHILHIYA MA VI CHILHIYA,26,46,19,26,44,38,34,34,0,1,4,1,6,28,18
3429,SYANGJA,43065,CHIRAG AWASIYA MA VI GALYANG,38,54,48,30,58,56,53,53,1,16,17,0,34,19,64
4269,PYUTHAN,57027,CHIRAYU MA VI CHISABANG TORBANG,28,39,22,25,41,33,18,18,0,0,4,3,7,11,39
815,KHOTANG,12012,CHISAPANI MA VI CHISAPANI,20,39,26,3,34,4,114,113,0,1,20,8,29,83,26
102,ILAM,3012,CHISOPANI MA VI MIKLUNG BANJHO,21,36,11,19,3,3,25,24,0,0,2,0,2,22,8
2717,CHITWAN,34049,CHITAWAN ENGLISH AWASIYA MA VI CHHETRAPUR,62,62,74,52,67,52,28,28,2,24,1,0,27,1,96
2776,CHITWAN,34117,CHITRAWAN ENGLISH BOARDING SCHOOL RATNAN,36,55,57,34,59,60,41,41,1,19,12,0,32,9,78
3021,GORKHA,38061,CHITRE POKHARI MA VI CHHOPRAK,22,3,11,19,37,4,16,16,0,0,0,0,0,16,000
2669,CHITWAN,34001,CHITWAN MA VI BHARATPUR,39,55,67,40,45,53,51,51,1,19,29,0,49,2,96
173,JHAPA,4019,CHULACHULI ENGLISH BOARDING MA VI DAMAK,54,6,63,54,54,50,45,45,1,39,5,0,45,0,100
396,DHANKUTA,7002,CHULACHULI MA VI TANKHUWA,12,35,5,11,3,20,72,72,0,1,1,0,2,70,3
4403,KALIKOT,62018,CHULIMALIKA MA VI GHODENA,32,37,18,25,35,33,14,14,0,0,1,0,1,13,7
977,SAPTARI,15023,CHUMMANHARI JANATA MA VI MAYANAKADERI,12,29,10,23,26,29,21,21,0,0,1,0,1,20,5
2059,KATHMANDU,29245,CHUN DEVI MA VI THANKOT,39,58,6,35,55,59,42,42,1,20,20,0,41,1,98
4596,BARDIA,68003,CHURE MA VI JUDPANI BAGNAHA,3,47,26,24,41,33,100,100,0,2,31,6,39,61,39
1498,NUWAKOT,25007,CHWADI PUBLIC MA VI MAJHITAR,29,49,39,2,36,4,86,86,0,10,26,2,38,48,44
850,KHOTANG,12047,CHYASMITAR MA VI CHYASMITAR,20,35,11,22,48,39,51,51,0,0,4,0,4,47,8
2205,KATHMANDU,29399,CITY ENGLISH SCHOOL KOTESHWOR,53,58,54,26,44,5,22,22,0,10,1,0,11,11,50
2168,KATHMANDU,29360,CONSTELLATION ACADEMIC GARDEN ENGLISH SCH,59,56,68,41,48,46,34,34,1,25,7,0,33,1,97
3516,NAWALPARASI,44048,CONTINENTAL ENGLISH BOARDING SCHOOL GAIDA,55,6,64,4,52,5,25,25,1,17,6,0,24,1,96
1065,SIRAHA,16051,CONVENT SECONDARY ENGLISH BOARDING SCHO,54,50,70,46,64,44,37,37,7,22,6,0,35,2,95
2476,LALITPUR,32088,CRESCENT SCHOOL BHOLEDHOKA,57,60,9,46,58,58,3,3,0,3,0,0,3,0,100
3887,RUPANDEHI,48104,CRYSTAL KNOWLEDGE ACADEMY MANGALPUR,48,48,48,29,46,40,31,31,0,9,8,0,17,14,55
2931,PARSA,37032,D A V RUKMINI BANARSI KEDIA SCHOOL BIRGUNJ,52,42,56,4,47,45,12,12,0,4,7,0,11,1,92
2500,LALITPUR,32116,D A V SUSHIL KEDIA VISHWA BHARATI JAWALAKHE,0,66,80,48,72,59,62,62,22,40,0,0,62,0,100
1795,BHAKTAPUR,28071,DADHIKOT ENGLISH MA VI DADHIKOT,51,58,52,42,57,51,24,24,0,16,6,0,22,2,92
2074,KATHMANDU,29260,DAFFODIL PUBLIC MA VI BATTISPUTALI,60,68,86,53,53,60,27,27,5,21,0,0,26,1,96
279,JHAPA,4126,DAFFODILS ACADEMY BHADRAPUR-15,30,40,26,27,52,34,32,32,0,2,12,0,14,18,44
1285,DHANUSHA,20063,DAFFODILS PUBLIC SCHOOL VIDYAPATICHOWK,50,5,77,42,60,41,26,26,0,20,6,0,26,0,100
3387,SYANGJA,43023,DAHATHUM MA VI DAHATHUM,22,38,2,23,36,33,110,110,0,5,16,2,23,87,21
2729,CHITWAN,34061,DAISY ENGLISH BOARDING SCHOOL PARSA,55,56,71,52,62,56,85,85,12,54,16,0,82,3,96
2300,KATHMANDU,29501,DALEKI SECONDARY SCHOOL SAMAKHUSI,5,49,55,28,4,35,3,3,0,0,3,0,3,0,100
134,ILAM,3047,DAMBAR DEVI MA VI CHAMAITA,30,49,46,4,55,5,30,30,0,9,12,0,21,9,70
3430,SYANGJA,43066,DAMGADE MA VI FEDIKHOLA 8,32,6,45,30,45,47,15,15,0,3,9,0,12,3,80
3598,PALPA,45033,DAMKADA MA VI MADAN POKHARA,28,48,27,26,43,37,80,80,0,6,18,3,27,52,34
440,DHANKUTA,7046,DAMODAR MA VI TANKHUWA SHIBHUWA,1,29,6,9,2,16,11,11,0,0,0,0,0,11,000
1482,RASUWA,24004,DANDA GAUN MA VI DANDA GAUN,33,49,48,16,38,32,11,11,0,1,3,0,4,7,36
4904,BAITADI,75002,DANESHWAR MA VI BARAKOT,25,45,43,31,45,44,26,26,0,1,18,0,19,7,73
4945,BAITADI,75044,DANESHWAR NAGARJUN MA VI RATAMATA,22,44,43,29,39,35,19,19,0,1,5,3,9,10,47
4268,PYUTHAN,57026,DANGBANG MA VI DANGBANG AMILEE,26,52,20,27,40,5,13,13,0,0,2,0,2,11,15
3612,PALPA,45047,DARAITHATI MA VI RAMPUR,25,46,29,25,38,50,76,76,0,7,15,0,22,54,29
3428,SYANGJA,43064,DARAUN MA VI DARAUN,21,40,4,23,29,4,32,32,0,2,7,1,10,22,31
3007,GORKHA,38046,DARBAR MA VI ARUPOKHARI,31,50,36,27,46,5,27,27,0,2,13,1,16,11,59
3592,PALPA,45027,DARLAM DANDA MA VI DARLAM DANDA,3,53,27,25,37,41,41,41,0,3,9,0,12,29,29
4725,ACHHAM,71032,DASH PALLE PANI MA VI SOKOT,28,5,22,28,35,36,12,12,0,0,3,0,3,9,25
4947,BAITADI,75046,DASHARATH CHAND MA VI SUNDERKHALI,28,48,47,3,44,37,22,22,0,1,11,3,15,7,68
4823,KAILALI,73048,DASHARATH MA VI SADEPANI,24,36,29,22,36,36,117,117,0,1,27,2,30,87,26
4648,BAJURA,69015,DASHRATH MA VI AATICHAUR,15,40,2,27,37,34,32,32,0,0,1,1,2,30,6
3471,NAWALPARASI,44003,DAUNNE DEVI MA VI BARGHAT,30,45,36,32,49,5,87,87,0,13,31,0,44,43,51
3537,NAWALPARASI,44070,DAUNNE ENGLISH BOARDING SECONDARY SCHOO,53,54,54,40,57,49,35,35,2,13,11,0,26,9,74
1930,KATHMANDU,29107,DAWN INTERNATIONAL PUBLIC HIGH SCHOOL GON,40,33,18,21,33,29,16,14,0,0,3,1,4,10,29
4727,ACHHAM,71034,DAYA PIPAL TOLA MA VI LUNGRA KHAPARMANDU,16,4,14,25,28,33,20,20,0,0,0,0,0,19,000
621,MORANG,9126,DED RAJ SEWALI DEVI TODI D A V KEDIA VISHAWAB,56,54,46,45,55,51,15,15,0,12,1,0,13,2,87
3487,NAWALPARASI,44019,DEDHGAUN MA VI DEDHGAUN,28,44,27,22,35,40,29,28,0,3,6,0,9,19,32
1621,KAVREPALANC,27005,DEDITHUMKA MA VI MANDAN,27,43,31,24,4,38,157,157,0,12,42,4,58,99,37
3803,RUPANDEHI,48018,DEEP AWASIYA MA VI MILANCHOWK BUTWAL,57,50,59,39,66,51,70,69,4,49,13,0,66,3,96
441,DHANKUTA,7047,DEEP ENGLISH SECONDARY SCHOOL DHANKUTA 6,41,6,23,26,49,38,8,8,0,1,1,0,2,6,25
392,TEHRATHUM,6032,DEEP JYOTI ENGLISH BOARDING SCHOOL MYANGL,52,52,52,46,59,47,10,10,0,8,2,0,10,0,100
199,JHAPA,4045,DEEP JYOTI VIDYAMANDIR MA VI ARJUNDHARA,48,55,50,43,59,47,55,55,1,30,20,0,51,4,93
4579,BANKE,67047,DEEP JYOTI VIDYASHRAM CHAPARGAUDI,6,53,58,43,5,52,35,35,1,28,6,0,35,0,100
2098,KATHMANDU,29285,DEEP MA VI BHOTEBAHAL,65,59,72,4,58,59,17,17,1,15,0,0,16,1,94
2901,PARSA,37001,DEEP NARAYAN ADARSHA MA VI AURAHA,16,31,28,21,27,28,61,61,0,3,5,0,8,53,13
1808,BHAKTAPUR,28084,DEEP SARASWATI ENGLISH MA VI CHHALING PIKHE,63,67,85,43,60,54,7,7,0,6,1,0,7,0,100
3991,MYAGDI,51015,DEEP SHIKHA MA VI KUHUN,2,39,4,2,46,51,22,22,0,0,5,0,5,17,23
2947,PARSA,37048,DEEPA SECONDARY RESIDENTIAL ENGLISH BOARD,55,58,80,45,50,5,2,2,0,2,0,0,2,0,100
3361,TANAHUN,42104,DEEPAK MA VI GAJARKOT-7,25,44,32,3,5,45,16,16,0,1,4,0,5,11,31
3524,NAWALPARASI,44056,DEEPAK MA VI PAKLIHAWA,2,4,2,24,44,48,25,25,0,0,2,0,2,23,8
2169,KATHMANDU,29361,DEEPIKA ENGLISH SCHOOL CHABAHIL,6,63,59,4,44,54,46,46,1,21,13,0,35,11,76
1890,KATHMANDU,29065,DEEPJYOTI AWASIYA MA VI GONGABU,57,69,75,36,59,53,39,39,3,33,3,0,39,0,100
2526,LALITPUR,32142,DEEPKUNJ SECONDARY ENGLISH SCHOOL SAINBU,54,59,77,47,53,53,18,18,0,13,4,0,17,1,94
2394,LALITPUR,32004,DEEPMALA MA VI THECHO,58,63,73,42,51,42,25,25,0,16,8,0,24,1,96
1981,KATHMANDU,29160,DEEPSHIKHA MA VI NAYABAZAR,62,63,72,45,58,43,21,21,0,18,3,0,21,0,100
4314,DANG,58039,DEEPSHIKHA MA VI TRIBHUVANNAGAR GHORAHI,58,58,6,48,50,6,58,58,4,41,13,0,58,0,100
2206,KATHMANDU,29400,DENEB INTERNATIONAL SCHOOL THAPAGAUN,59,6,81,61,51,39,21,21,3,16,2,0,21,0,100
1360,SARLAHI,22003,DEODHARI MA VI SUNDARPUR,26,41,44,23,41,4,51,51,0,4,10,0,14,37,27
691,SUNSARI,10027,DEPOT MA VI GHOPACAMP DHARAN,57,58,5,52,62,53,52,52,0,50,1,0,51,0,98
2049,KATHMANDU,29235,DESH TILAK MEMORIAL MA VI DHOBIKHOLA,5,41,54,41,4,44,12,9,2,6,1,0,9,0,100
436,DHANKUTA,7042,DEURALI MA VI BELHARA,16,43,18,24,37,28,16,15,0,0,3,1,4,11,27
1276,DHANUSHA,20053,DEURALI MA VI CHURECHANDANI CHOWK,24,39,31,3,33,45,38,36,0,2,12,1,15,21,42
810,KHOTANG,12007,DEURALI MA VI DUMREKOT,20,36,10,24,48,34,72,72,0,0,2,0,2,70,3
4411,JUMLA,63007,DEURALI MA VI JUMLAKOT,23,35,26,31,34,40,6,6,0,0,1,1,2,4,33
3716,GULMI,46069,DEURALI MA VI KHADGAKOT,23,44,32,3,4,50,40,40,0,2,17,0,19,21,48
